transaction_id,amount,transaction_hour,merchant_category,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,is_fraud
8700,153.34,3,Clothing,0,0,40,2,53,0
1796,15.95,13,Travel,0,0,92,1,40,0
2587,13.41,2,Travel,0,0,96,2,35,0
8356,68.69,8,Electronics,0,0,28,0,38,0
2317,57.82,5,Electronics,0,0,57,0,22,0
4186,180.13,9,Travel,0,0,53,0,19,0
8828,71.82,18,Travel,0,1,72,1,51,0
7073,175.67,15,Clothing,0,0,49,0,28,0
5235,126.44,23,Food,0,0,67,3,68,0
8744,9.98,21,Grocery,0,0,40,1,38,0
8671,529.32,8,Clothing,0,0,71,0,29,0
4769,220.58,23,Clothing,0,0,84,4,33,0
9973,566.35,0,Electronics,0,0,37,0,48,0
7145,488.15,1,Food,0,0,28,0,21,0
2914,613.18,13,Travel,0,0,77,2,68,0
9872,130.93,0,Clothing,0,0,50,7,56,0
9894,228.43,2,Food,0,0,69,1,62,0
2076,368.04,15,Electronics,0,0,45,4,43,0
4303,253.27,15,Grocery,0,1,99,1,56,0
5823,221.94,2,Clothing,0,0,70,2,32,0
2150,317.11,2,Clothing,0,0,49,7,21,0
145,60.34,19,Travel,0,0,92,2,34,0
4964,248.53,12,Grocery,0,1,84,0,30,0
8160,275.26,11,Clothing,0,0,31,2,40,0
9031,77.05,20,Food,0,0,27,1,34,0
4776,316.35,14,Clothing,0,0,77,2,35,0
8934,198.26,1,Grocery,0,0,36,2,68,0
7750,195.45,1,Clothing,0,0,53,1,28,0
9829,265.43,6,Travel,0,0,38,2,22,0
9215,4.27,5,Electronics,0,0,57,2,31,0
6061,93.01,4,Grocery,0,0,58,2,20,0
9476,303.91,21,Electronics,0,0,45,0,38,0
6410,508.5,2,Travel,0,0,36,3,53,0
3318,0.96,3,Electronics,1,0,58,1,69,0
7465,84.15,12,Travel,0,0,89,0,24,0
3062,17.39,22,Grocery,0,0,93,1,67,0
1356,372.04,3,Clothing,0,0,26,1,43,0
4515,143.94,0,Clothing,0,0,42,3,28,0
5506,36.11,1,Food,0,0,73,5,47,0
5251,87.81,3,Clothing,0,0,53,2,23,0
4512,114.84,21,Travel,0,0,55,1,28,0
1731,65.82,22,Grocery,0,0,97,2,36,0
1759,20.92,17,Food,0,0,30,2,62,0
6651,16.73,15,Travel,0,0,39,1,53,0
6647,411.96,23,Food,0,0,75,1,44,0
9861,340.33,17,Food,0,0,31,2,52,0
4140,146.38,6,Travel,0,0,75,1,44,0
9394,233.68,10,Electronics,0,0,89,2,34,0
5124,119.67,12,Grocery,0,0,82,3,20,0
1,84.47,22,Electronics,0,0,66,3,40,0
1865,752.03,5,Food,0,0,71,1,31,0
544,200.49,7,Grocery,0,0,62,2,62,0
350,176.96,9,Grocery,0,0,50,5,60,0
6907,47.27,14,Clothing,0,0,94,4,50,0
9766,43.47,1,Grocery,0,1,55,2,50,0
2524,79.97,21,Electronics,1,0,38,0,68,0
3465,35.58,2,Clothing,0,0,26,2,33,0
458,113.82,21,Clothing,1,0,97,0,29,0
3024,72.75,14,Food,0,1,59,2,32,0
7262,38.02,22,Food,0,0,75,1,55,0
9516,37.71,20,Electronics,0,0,43,0,18,0
7873,506.95,22,Electronics,0,0,59,2,22,0
6626,33.9,9,Food,0,0,48,1,52,0
2535,241.0,5,Grocery,0,0,64,1,51,0
132,45.21,13,Grocery,0,0,40,2,40,0
3705,529.29,11,Electronics,0,0,82,0,57,0
1373,346.82,6,Electronics,1,0,49,2,67,0
6201,218.69,3,Grocery,0,0,32,2,68,0
4857,28.41,14,Electronics,0,0,90,1,56,0
4713,53.39,6,Electronics,0,0,40,3,46,0
5545,177.06,6,Clothing,0,0,81,4,41,0
1414,10.58,12,Electronics,0,0,35,1,30,0
4114,16.95,22,Food,0,0,69,7,42,0
656,24.57,9,Travel,1,1,55,6,27,1
8138,597.45,7,Electronics,0,0,54,6,48,0
4099,53.86,3,Electronics,0,0,79,2,65,0
593,36.13,2,Clothing,0,0,27,3,19,0
8709,12.64,4,Electronics,0,0,29,2,36,0
3124,110.56,11,Food,0,0,79,5,23,0
3048,76.58,21,Travel,0,0,44,0,30,0
3888,181.62,18,Clothing,0,0,88,3,40,0
5736,206.61,19,Food,0,0,27,1,58,0
2185,190.6,16,Electronics,0,1,60,2,21,0
2146,310.31,10,Grocery,0,0,35,1,34,0
7048,3.7,11,Grocery,0,0,56,3,58,0
3106,102.58,10,Electronics,0,1,37,4,54,0
9234,108.96,9,Food,0,0,51,3,23,0
9097,61.38,4,Travel,0,0,25,1,20,0
2770,204.88,12,Electronics,0,0,89,1,19,0
5222,115.75,7,Food,0,0,92,1,32,0
5834,101.84,12,Food,0,0,51,2,47,0
1733,134.77,22,Travel,0,0,84,1,66,0
266,243.01,12,Grocery,0,0,26,3,65,0
5145,93.88,16,Travel,0,0,36,7,27,0
8268,81.77,21,Grocery,1,0,42,1,39,0
3938,31.43,7,Grocery,0,0,84,4,59,0
762,67.24,4,Food,0,0,50,2,46,0
7221,525.63,8,Food,0,1,25,4,52,0
8440,96.18,9,Clothing,0,0,78,2,26,0
3258,41.58,14,Food,0,0,85,2,56,0
4339,86.98,19,Travel,0,1,82,1,61,0
4363,259.67,17,Electronics,0,0,80,0,51,0
317,94.65,2,Travel,0,0,37,0,55,0
8070,152.19,16,Food,0,0,92,0,51,0
1852,304.66,20,Electronics,0,0,47,4,29,0
2485,111.81,3,Travel,0,0,59,1,49,0
9874,42.4,22,Grocery,0,0,34,0,36,0
9575,86.09,3,Electronics,0,0,50,1,54,0
1079,44.32,16,Travel,0,0,38,1,64,0
8359,9.55,16,Food,0,0,66,0,49,0
7334,131.55,12,Food,0,1,79,3,49,0
1072,47.89,15,Food,0,0,90,3,58,0
104,127.88,22,Clothing,0,0,74,2,24,0
5749,763.3,13,Clothing,0,1,42,2,19,0
1419,108.33,22,Clothing,0,0,84,3,31,0
1659,91.05,14,Food,0,0,52,5,45,0
5285,111.03,7,Grocery,0,0,26,0,43,0
1150,363.53,18,Grocery,0,0,70,2,48,0
7151,264.52,9,Travel,0,0,90,2,69,0
1569,176.0,13,Food,0,1,98,0,37,0
1088,32.9,17,Electronics,0,0,57,2,46,0
6086,110.17,0,Travel,0,0,77,1,41,0
8675,11.15,3,Food,0,0,35,4,59,0
8342,145.54,9,Clothing,0,0,62,0,40,0
7812,10.47,11,Travel,0,0,75,3,43,0
6085,50.22,4,Food,0,1,45,2,26,0
8774,95.4,15,Grocery,0,1,41,1,22,0
8758,71.43,4,Travel,0,0,83,1,52,0
1693,91.55,11,Food,0,0,34,3,64,0
4735,101.35,12,Clothing,0,0,27,1,65,0
3388,146.69,5,Grocery,0,0,75,3,21,0
3647,120.24,18,Travel,0,0,36,1,20,0
1684,311.16,0,Food,1,0,28,0,38,1
9,165.43,8,Grocery,0,0,80,0,21,0
6063,121.88,18,Food,0,0,96,4,53,0
6517,335.96,17,Clothing,0,1,78,1,20,0
4124,414.94,20,Electronics,1,0,55,2,64,0
8730,60.16,3,Grocery,0,0,32,0,65,0
6046,256.03,9,Grocery,0,0,90,2,26,0
568,103.56,20,Food,0,0,96,2,25,0
9162,182.87,1,Travel,0,0,29,0,58,0
1804,63.31,23,Clothing,0,0,29,3,59,0
8502,66.62,15,Food,1,0,99,0,47,0
4901,1.09,4,Grocery,0,0,43,3,60,0
1600,404.3,4,Clothing,0,1,33,1,38,0
7932,263.96,4,Travel,0,0,27,0,65,0
9548,6.12,17,Travel,0,0,41,2,49,0
2824,45.2,16,Electronics,0,0,71,3,68,0
5468,351.76,8,Grocery,0,0,62,0,24,0
3530,104.28,6,Electronics,0,0,71,2,52,0
8684,167.75,9,Clothing,0,0,76,2,66,0
1156,251.5,20,Travel,0,0,43,2,49,0
6548,125.77,2,Travel,0,0,54,1,26,0
9089,46.09,20,Travel,0,0,32,7,27,0
7621,355.23,9,Travel,0,0,30,2,47,0
8297,173.08,9,Grocery,0,0,35,1,28,0
4541,33.94,8,Grocery,0,0,45,1,45,0
9135,269.79,17,Travel,0,1,52,1,33,0
6483,175.39,22,Clothing,1,0,95,0,25,0
5827,182.55,10,Travel,0,0,59,3,68,0
1191,12.55,9,Clothing,0,0,81,4,27,0
7445,74.7,21,Clothing,1,1,79,2,41,0
8521,108.37,4,Electronics,0,0,41,2,43,0
961,15.56,11,Electronics,0,0,60,4,67,0
7455,369.1,13,Grocery,0,0,85,4,41,0
37,65.39,22,Grocery,0,0,96,1,20,0
7517,60.45,4,Grocery,0,0,89,4,59,0
7645,32.4,0,Electronics,0,0,90,1,48,0
4439,881.06,11,Clothing,0,0,56,2,29,0
6162,64.5,4,Travel,0,0,35,1,32,0
7745,112.05,1,Travel,0,0,78,1,19,0
9588,93.93,1,Travel,0,1,27,3,69,1
8120,135.84,22,Food,0,0,48,4,31,0
6968,80.95,15,Travel,0,1,57,3,57,0
5719,17.57,6,Travel,0,0,41,1,47,0
578,470.1,13,Grocery,0,0,91,2,56,0
9834,973.32,2,Clothing,0,0,95,3,40,0
4103,142.99,2,Food,0,0,35,2,60,0
7647,130.09,19,Grocery,1,0,97,1,47,0
4152,0.01,3,Clothing,0,0,78,1,34,0
3131,294.34,7,Food,0,0,32,0,37,0
4891,68.39,17,Electronics,0,0,74,7,30,0
9976,37.1,3,Grocery,0,0,34,3,28,0
7472,7.04,18,Clothing,0,0,76,2,67,0
1834,248.15,13,Grocery,0,0,61,3,59,0
9149,94.73,15,Clothing,0,0,49,2,50,0
4892,10.32,11,Food,0,0,45,1,45,0
2288,72.45,19,Grocery,0,0,41,2,41,0
1331,145.89,9,Food,0,0,91,2,60,0
2772,57.81,7,Food,1,0,67,2,58,0
3687,476.48,22,Food,0,0,65,0,24,0
8284,71.92,22,Electronics,0,0,26,3,21,0
5929,171.58,6,Electronics,0,0,36,2,64,0
638,49.98,12,Travel,0,0,45,2,68,0
48,132.14,0,Clothing,0,0,30,2,23,0
2603,248.56,20,Grocery,0,0,50,0,24,0
1966,159.51,6,Clothing,0,0,27,2,67,0
2169,202.96,17,Clothing,1,0,74,0,43,0
5050,131.86,8,Clothing,0,0,64,0,55,0
3335,397.98,8,Grocery,0,0,39,0,42,0
3020,275.65,12,Clothing,0,1,84,0,38,0
8765,32.33,23,Travel,0,0,48,3,42,0
9177,47.48,13,Grocery,0,0,99,1,54,0
1361,438.22,1,Clothing,0,1,44,0,49,0
5799,600.14,16,Electronics,0,1,95,1,35,0
9401,209.04,14,Electronics,0,0,44,2,55,0
3252,22.07,21,Food,0,0,90,0,47,0
6301,274.95,22,Food,0,0,48,2,60,0
2252,432.69,22,Food,0,0,30,4,30,0
6028,24.84,7,Travel,0,0,68,3,44,0
1176,139.77,5,Food,0,0,25,4,41,0
8800,116.54,9,Electronics,0,0,42,1,24,0
3280,282.26,17,Travel,0,0,62,3,32,0
2974,238.67,20,Clothing,0,1,91,1,24,0
3397,314.16,6,Food,0,0,93,4,32,0
6940,66.8,16,Grocery,1,0,41,4,27,0
966,79.12,14,Clothing,0,0,62,3,25,0
8575,355.27,6,Electronics,0,0,70,4,32,0
743,247.82,6,Electronics,0,0,47,1,46,0
7515,169.24,22,Food,0,0,98,3,66,0
3315,44.19,16,Clothing,0,0,43,0,68,0
4899,16.93,1,Food,0,0,30,2,51,0
9341,201.76,10,Travel,0,1,70,1,60,0
4673,232.62,19,Grocery,0,0,44,3,57,0
8619,2.72,23,Grocery,0,0,96,0,51,0
1218,205.38,6,Food,0,0,32,2,21,0
4398,14.46,8,Food,0,0,68,0,22,0
6081,106.73,4,Travel,0,0,94,3,31,0
2615,68.43,16,Travel,0,0,26,0,40,0
2621,280.0,7,Food,0,0,85,3,57,0
8715,395.87,13,Electronics,0,0,76,4,44,0
7283,27.25,18,Food,0,0,56,4,53,0
3380,216.09,6,Food,0,0,55,5,63,0
7302,101.28,23,Travel,0,0,48,1,38,0
9858,148.0,0,Travel,0,0,94,2,19,0
5606,163.89,14,Food,0,0,85,0,19,0
9814,270.35,18,Electronics,0,0,64,2,36,0
5787,56.56,13,Food,0,0,59,2,45,0
8519,110.02,11,Travel,0,1,43,1,23,0
6851,46.29,12,Electronics,0,0,94,2,60,0
1517,187.67,5,Clothing,0,0,96,2,52,0
5099,98.58,16,Grocery,0,0,34,0,18,0
7637,71.18,16,Food,0,0,34,1,38,0
9086,26.78,2,Food,0,0,31,2,25,0
8024,95.13,15,Electronics,0,0,85,2,66,0
2393,101.35,6,Clothing,0,0,54,0,21,0
587,14.2,15,Travel,0,0,25,4,26,0
3520,42.61,17,Electronics,0,0,38,3,19,0
7654,301.14,20,Clothing,0,0,99,0,40,0
8947,273.79,23,Food,0,0,52,3,50,0
851,12.5,3,Electronics,0,0,87,3,64,0
336,7.48,5,Travel,0,0,88,5,19,0
6635,183.58,2,Food,0,1,83,0,49,0
8973,57.88,5,Food,0,0,91,2,24,0
7494,151.7,20,Travel,0,0,99,5,68,0
2869,59.76,11,Grocery,0,0,91,4,50,0
4873,39.42,9,Clothing,0,0,69,3,36,0
3551,293.16,21,Electronics,0,0,60,0,42,0
3843,116.19,4,Grocery,1,0,51,1,51,0
7263,199.53,4,Clothing,0,0,38,2,56,0
5825,34.4,3,Travel,0,0,89,3,32,0
24,82.13,10,Food,0,0,95,2,53,0
1454,152.17,10,Clothing,1,0,29,3,67,0
1685,25.59,15,Grocery,0,0,68,1,35,0
2311,127.45,15,Food,0,0,50,1,48,0
9064,89.78,7,Clothing,1,0,54,1,22,0
9407,47.58,13,Travel,0,0,33,2,45,0
382,214.77,11,Electronics,0,0,73,1,18,0
5815,13.08,9,Food,0,0,26,2,69,0
5551,54.21,11,Food,0,0,26,3,69,0
9309,32.4,5,Food,0,0,31,2,51,0
1619,146.87,20,Food,0,0,88,1,43,0
790,529.71,14,Food,1,0,83,0,54,0
5984,8.21,4,Grocery,0,0,73,2,28,0
8673,123.92,20,Travel,0,0,52,0,63,0
4476,119.03,2,Grocery,0,0,28,5,18,1
5607,366.82,19,Travel,0,0,29,1,56,0
9313,221.78,1,Grocery,0,0,80,1,38,0
5649,176.86,12,Clothing,0,0,34,2,35,0
6217,29.98,2,Grocery,0,0,75,1,20,0
2287,640.62,18,Grocery,0,0,64,1,65,0
9994,307.41,0,Grocery,0,1,92,1,26,0
7579,447.23,0,Food,0,0,82,0,22,0
1184,483.96,13,Travel,0,0,67,4,68,0
6002,34.06,23,Travel,0,1,31,5,41,1
5091,6.69,3,Electronics,0,0,73,2,66,0
2517,3.47,8,Clothing,0,0,88,4,28,0
4123,215.42,23,Electronics,0,1,81,3,65,0
5522,155.02,3,Grocery,0,0,70,4,31,0
5628,75.45,13,Electronics,0,0,71,2,30,0
8361,301.5,7,Food,0,0,74,2,55,0
5873,178.01,15,Food,0,0,94,1,37,0
8613,897.39,10,Grocery,0,0,36,4,65,0
7728,99.48,6,Food,0,0,76,1,34,0
5969,496.19,9,Food,0,0,36,0,47,0
1181,593.39,12,Electronics,0,0,79,1,39,0
8763,133.3,14,Food,0,0,44,1,18,0
8236,142.94,12,Travel,0,0,36,0,62,0
2819,1.63,0,Food,0,0,39,1,22,0
9965,121.84,15,Clothing,0,0,87,1,49,0
8704,48.75,7,Electronics,0,0,27,1,63,0
6609,496.41,6,Clothing,0,0,26,0,31,0
2821,469.14,14,Grocery,1,0,31,4,58,0
7536,217.49,20,Electronics,0,0,92,2,20,0
2261,267.6,0,Grocery,0,0,67,2,46,0
2240,49.28,13,Food,0,0,78,2,56,0
6022,345.47,20,Clothing,0,0,51,2,65,0
783,52.22,20,Travel,0,1,27,0,47,0
933,748.91,13,Travel,0,0,60,2,65,0
6203,454.72,21,Travel,0,0,40,3,42,0
2413,119.65,17,Food,1,0,62,3,63,0
6998,436.61,20,Grocery,0,0,44,1,59,0
9116,116.21,18,Travel,0,0,32,4,40,0
1157,31.08,20,Grocery,0,1,54,3,40,0
8108,122.91,9,Clothing,0,0,55,2,33,0
5806,16.66,20,Clothing,0,0,94,3,44,0
4880,312.71,1,Grocery,0,0,64,3,68,0
3310,112.33,4,Clothing,0,0,86,3,45,0
8962,131.93,0,Travel,1,0,52,2,44,0
1703,67.27,14,Grocery,0,0,43,1,42,0
2493,258.23,1,Grocery,0,0,67,1,50,0
3707,241.83,19,Electronics,1,0,35,5,25,1
8277,128.31,3,Travel,0,0,41,1,23,0
287,112.79,7,Clothing,0,0,97,1,39,0
1609,47.92,4,Grocery,0,1,66,0,42,0
6632,26.81,8,Food,0,0,96,7,25,0
8279,91.38,7,Grocery,1,0,67,1,49,0
7316,817.59,12,Grocery,0,0,60,2,27,0
2253,199.12,17,Travel,0,0,95,3,25,0
7416,141.11,0,Electronics,0,0,58,2,58,0
8366,259.61,10,Electronics,0,0,46,2,52,0
1892,92.4,5,Electronics,0,0,99,3,59,0
5063,125.62,13,Electronics,0,0,43,4,32,0
6121,9.62,7,Grocery,0,0,95,0,44,0
564,2.64,13,Grocery,0,0,87,2,45,0
292,6.85,14,Electronics,0,0,92,0,23,0
4717,163.16,17,Travel,0,0,59,1,22,0
7709,138.75,3,Grocery,0,0,49,3,57,0
6350,222.65,13,Grocery,0,0,95,2,58,0
170,160.88,0,Food,0,0,89,2,49,0
268,218.21,14,Travel,0,1,26,0,31,0
4639,250.85,2,Food,0,0,30,1,50,0
7078,182.6,3,Travel,0,1,71,1,59,0
3356,14.42,23,Clothing,0,0,37,3,47,0
8280,4.82,0,Travel,0,0,72,4,40,0
316,214.32,10,Grocery,0,0,27,0,39,0
6729,586.48,18,Clothing,0,0,81,3,50,0
9496,112.34,4,Grocery,0,0,42,1,53,0
4068,696.69,18,Food,0,0,28,2,39,0
246,474.39,2,Food,0,0,27,3,30,0
253,342.85,21,Grocery,0,0,94,1,58,0
1112,45.75,15,Grocery,0,0,69,4,49,0
4802,13.17,4,Grocery,0,0,61,2,29,0
1714,110.85,11,Travel,0,0,98,0,32,0
51,628.71,4,Clothing,0,0,30,4,45,0
1836,192.33,5,Food,0,0,49,3,24,0
7897,220.39,23,Food,0,0,50,2,41,0
3384,54.1,15,Electronics,1,0,41,5,47,0
6411,8.81,7,Clothing,0,0,62,3,49,0
4314,374.49,10,Travel,0,0,87,4,51,0
873,185.91,13,Electronics,0,0,48,3,30,0
1255,208.26,12,Travel,1,0,50,4,51,0
8882,105.31,8,Grocery,0,0,91,4,27,0
5852,578.26,7,Travel,0,0,27,0,34,0
5703,149.67,16,Food,0,0,42,2,35,0
8104,8.74,9,Travel,0,0,84,2,25,0
2099,287.83,0,Travel,0,0,33,0,49,0
5129,75.69,16,Food,0,0,59,2,42,0
249,596.47,17,Food,0,0,58,3,34,0
6562,70.35,15,Food,0,0,32,1,69,0
1340,5.6,13,Clothing,0,0,70,4,19,0
7018,14.72,20,Food,0,0,83,3,21,0
2111,27.3,19,Electronics,1,0,33,2,48,0
1570,108.19,21,Clothing,0,1,43,3,60,0
1727,128.19,20,Food,0,0,72,1,36,0
8385,53.7,11,Grocery,0,0,55,7,62,0
6941,300.81,18,Grocery,0,0,56,1,48,0
4396,332.32,15,Food,0,0,63,1,66,0
2421,31.39,14,Travel,1,0,89,3,52,0
3046,219.47,1,Clothing,0,1,45,2,67,0
5504,121.91,19,Food,0,0,35,0,39,0
3704,339.23,21,Electronics,0,1,45,4,21,0
8192,90.45,14,Electronics,0,0,29,2,63,0
5332,68.48,9,Electronics,0,0,90,2,31,0
9809,773.35,21,Food,0,0,31,0,62,0
448,251.98,22,Travel,0,0,75,5,61,0
7895,121.42,13,Food,0,0,26,3,19,0
8729,79.2,15,Clothing,0,0,80,2,21,0
7829,148.06,2,Food,1,0,55,5,66,1
1769,84.86,2,Food,1,0,85,2,61,0
6809,73.08,20,Grocery,0,0,84,4,19,0
4705,96.55,6,Electronics,0,0,91,1,26,0
3870,13.08,21,Grocery,0,0,83,3,35,0
1656,497.51,11,Electronics,0,0,98,2,20,0
3188,78.59,21,Clothing,0,0,84,2,25,0
684,198.82,1,Food,0,0,33,2,39,0
4171,35.04,0,Clothing,0,0,77,3,62,0
4478,79.72,6,Food,0,0,57,2,56,0
462,188.56,22,Travel,0,0,89,3,25,0
5765,373.93,9,Food,0,0,49,1,30,0
7523,147.92,6,Food,0,0,45,0,68,0
4503,61.19,22,Travel,0,0,97,1,43,0
9710,145.71,17,Electronics,1,0,50,1,31,0
319,30.62,19,Grocery,0,0,62,1,32,0
1146,379.6,0,Clothing,1,0,90,1,33,0
5095,8.32,16,Travel,1,0,98,1,63,0
1394,132.03,10,Electronics,0,0,70,2,61,0
6624,140.1,4,Clothing,0,0,68,1,33,0
1502,117.42,4,Electronics,0,1,89,4,18,0
6409,129.17,8,Food,0,0,51,1,23,0
377,335.43,23,Food,0,0,45,1,54,0
411,69.24,16,Travel,0,0,37,2,43,0
1661,165.2,14,Electronics,0,0,96,2,68,0
3152,51.4,5,Clothing,1,0,71,3,25,0
1624,569.02,1,Food,1,1,49,2,41,1
5610,110.68,0,Grocery,0,0,45,2,46,0
8533,146.57,15,Electronics,0,0,52,1,45,0
5803,57.07,6,Electronics,0,0,42,2,18,0
5307,116.67,19,Electronics,0,1,49,3,51,0
7087,191.03,9,Clothing,0,1,57,3,37,0
8898,155.54,13,Clothing,0,0,70,3,45,0
7489,164.61,12,Travel,0,0,98,5,20,0
9616,354.22,9,Travel,0,0,81,2,60,0
9218,435.03,9,Electronics,1,0,57,1,65,0
1673,364.57,23,Travel,0,0,38,2,61,0
2359,137.43,17,Electronics,0,0,82,2,18,0
8468,132.18,12,Travel,1,0,77,2,63,0
275,128.9,7,Food,0,0,33,5,25,0
2474,230.52,21,Food,1,0,80,3,50,0
5490,443.93,23,Grocery,0,0,26,0,54,0
4772,93.0,18,Clothing,0,0,95,2,40,0
2108,425.88,12,Grocery,0,0,52,0,19,0
7501,140.9,5,Electronics,0,0,86,1,43,0
4415,95.21,13,Food,0,0,82,3,39,0
8139,139.38,15,Travel,0,1,81,2,53,0
8661,102.36,23,Food,0,1,34,2,39,0
8240,29.82,7,Food,0,0,30,5,43,0
2418,7.16,22,Clothing,0,0,49,2,24,0
8772,54.99,21,Electronics,0,0,64,0,40,0
2237,401.12,14,Electronics,0,0,32,1,29,0
3768,102.4,19,Food,0,0,35,4,59,0
9792,131.14,7,Travel,0,0,32,1,58,0
9990,304.53,2,Travel,0,0,93,0,68,0
9966,150.02,21,Travel,0,0,63,1,41,0
7324,218.44,14,Electronics,0,0,46,2,30,0
1384,53.75,3,Grocery,0,0,29,2,62,0
3102,248.37,18,Travel,0,0,74,1,57,0
3922,92.01,3,Food,0,0,42,1,66,0
6686,2.93,13,Clothing,1,0,93,4,60,0
3195,78.77,13,Grocery,0,0,33,1,19,0
1942,73.23,19,Grocery,0,0,50,2,25,0
7714,106.72,17,Grocery,0,0,26,2,53,0
4897,28.65,13,Food,0,0,30,0,22,0
4783,145.97,12,Grocery,0,0,62,5,49,0
1497,173.92,7,Electronics,0,0,86,6,44,0
1958,98.44,20,Clothing,0,0,58,6,63,0
9172,348.09,10,Travel,0,0,94,1,30,0
9746,209.63,21,Food,0,0,47,1,49,0
7333,513.09,21,Grocery,0,1,42,0,36,0
7950,58.85,15,Grocery,0,0,33,0,60,0
3018,93.31,4,Electronics,0,0,65,0,22,0
6747,204.63,21,Clothing,0,1,79,2,68,0
514,361.87,12,Clothing,0,0,62,2,37,0
3935,66.07,10,Electronics,0,0,72,1,60,0
3026,84.29,15,Grocery,0,1,29,1,52,0
1200,25.09,7,Clothing,0,0,67,4,47,0
5029,233.09,14,Clothing,0,0,40,2,67,0
9785,140.7,4,Food,0,0,38,0,44,0
922,120.3,17,Grocery,0,0,69,3,22,0
4650,33.29,17,Travel,0,0,43,4,50,0
5333,16.38,20,Clothing,0,0,67,3,22,0
1077,87.31,1,Travel,0,0,61,3,60,0
6769,383.6,12,Travel,0,0,40,5,50,0
9411,30.82,5,Grocery,0,1,70,1,41,0
1672,378.63,19,Food,0,0,65,3,27,0
475,135.03,8,Electronics,0,0,88,1,51,0
9187,234.66,9,Food,0,0,36,0,46,0
8840,9.07,23,Food,0,0,37,1,50,0
5759,103.65,15,Clothing,1,0,72,0,60,0
6298,15.65,22,Electronics,0,0,81,1,56,0
2479,24.0,23,Grocery,0,0,65,2,53,0
5494,57.8,9,Food,0,0,26,1,26,0
3915,607.32,23,Grocery,0,0,86,2,64,0
2139,37.36,8,Electronics,0,0,63,1,66,0
5455,219.15,18,Clothing,0,0,44,3,55,0
5380,48.99,10,Food,0,0,70,2,60,0
8986,214.63,23,Grocery,0,0,87,4,23,0
4024,314.83,23,Clothing,0,0,99,1,50,0
3486,161.74,20,Electronics,0,1,33,1,32,0
2456,26.98,3,Clothing,0,0,45,2,60,0
2465,174.48,10,Travel,0,0,30,1,52,0
8697,592.8,14,Grocery,1,0,29,2,49,0
1370,48.82,9,Grocery,0,0,96,3,35,0
6689,141.14,9,Clothing,0,0,87,3,33,0
7457,168.46,21,Food,0,0,68,2,41,0
9975,105.42,13,Food,0,0,56,3,29,0
1902,0.94,6,Travel,0,0,82,1,18,0
4872,25.54,2,Electronics,0,0,27,1,57,0
4711,97.73,14,Electronics,0,0,42,1,41,0
7887,42.44,18,Clothing,0,0,42,2,23,0
1794,205.23,8,Electronics,0,0,48,2,66,0
2875,272.84,13,Travel,0,0,47,2,45,0
6218,82.18,4,Grocery,0,1,61,2,18,0
5214,254.05,10,Grocery,0,0,98,0,21,0
2246,132.66,1,Electronics,0,0,31,4,35,0
1742,238.11,18,Travel,0,0,38,2,63,0
1021,215.17,15,Electronics,0,0,72,2,55,0
706,828.22,8,Travel,0,0,49,1,53,0
4295,90.85,7,Grocery,0,1,89,1,45,0
5577,189.06,14,Food,0,1,63,1,19,0
7167,353.58,21,Food,1,1,44,2,50,0
8178,236.02,12,Travel,0,0,71,3,61,0
909,54.06,4,Grocery,0,0,44,3,50,0
5194,477.14,21,Travel,0,0,70,2,25,0
3078,20.15,9,Food,0,0,76,2,64,0
9367,136.41,11,Electronics,0,0,40,3,57,0
595,408.78,20,Travel,0,0,56,4,21,0
5305,102.08,18,Grocery,0,0,72,1,22,0
441,15.96,16,Food,0,0,30,1,39,0
7607,37.46,19,Electronics,0,0,29,4,65,0
4093,117.2,16,Electronics,0,0,79,1,19,0
6135,3.27,20,Clothing,1,0,92,0,56,0
11,3.74,16,Grocery,0,0,58,2,28,0
3777,309.65,15,Travel,0,0,49,4,18,0
9000,483.74,8,Travel,0,0,50,4,68,0
3709,59.54,0,Electronics,0,0,32,3,29,0
3781,91.8,15,Electronics,0,0,25,2,36,0
94,148.3,12,Clothing,0,0,29,1,50,0
9240,210.79,12,Grocery,0,0,84,1,40,0
3950,47.94,11,Travel,0,0,95,3,52,0
5786,432.56,16,Electronics,0,0,37,1,68,0
4871,86.66,23,Grocery,0,1,26,1,36,0
4803,432.29,21,Electronics,0,0,99,5,32,0
4868,28.94,18,Food,0,0,75,2,31,0
293,311.28,3,Clothing,0,0,40,0,42,0
7889,68.52,11,Grocery,0,0,88,3,50,0
7406,43.99,11,Grocery,0,0,62,3,65,0
5596,116.97,7,Clothing,0,0,94,1,55,0
2887,127.28,1,Grocery,1,0,63,0,38,0
6455,426.86,13,Clothing,0,0,95,5,27,0
2543,336.65,11,Food,0,0,33,2,51,0
1766,70.66,14,Food,0,0,48,0,19,0
6801,10.58,18,Food,0,0,51,2,39,0
1878,127.8,21,Food,0,0,64,2,44,0
1982,292.09,7,Food,0,0,46,2,40,0
9730,24.17,2,Clothing,0,0,31,1,27,0
9609,41.38,17,Electronics,0,1,98,1,66,0
2686,3.51,19,Electronics,0,0,56,0,53,0
8931,90.07,13,Grocery,0,0,69,1,43,0
3459,215.0,16,Clothing,1,0,51,0,51,0
4542,131.39,14,Electronics,0,0,53,2,22,0
2179,213.24,21,Grocery,0,0,96,1,46,0
